,Strain,env,Mut_ID,avgS,varS,seS,Mean_GR,Std_err,mutCall,minCI,maxCI
14123,LK5-E09,37SC5,46,-0.0109069960767803,0.00144087404262238,0.00237242791860862,0.325495054395524,0.00187244813973671,Deleterious,-0.0170278601067905,-0.00478613204677006
14124,LK5-E09,37SC5,47,-0.0114643598214728,0.00232121675142012,0.00792058002145167,0.325495054395524,0.00187244813973671,Neutral,-0.0318994562768181,0.00897073663387251
14125,LK5-E09,37SC5,50,0.0177108103954481,0.00105294740021535,0.00287939653593327,0.325495054395524,0.00187244813973671,Beneficial,0.0102819673327403,0.0251396534581559
14126,LK5-E09,37SC5,51,0.000299929808146427,0.00143053961773507,0.0021983867071036,0.325495054395524,0.00187244813973671,Neutral,-0.00537190789618086,0.00597176751247372
14127,LK5-E09,37SC5,55,-0.0373229743154897,0.0027069195090398,0.0071466042985988,0.325495054395524,0.00187244813973671,Deleterious,-0.0557612134058746,-0.0188847352251048
14128,LK5-E09,37SC5,57,0.0191293953790103,0.00361655076822072,0.0181322183575403,0.325495054395524,0.00187244813973671,Neutral,-0.0276517279834437,0.0659105187414643
14129,LK5-E09,37SC5,58,-0.000631515753661205,0.00173030407474778,0.00218027122691959,0.325495054395524,0.00187244813973671,Neutral,-0.00625661551911375,0.00499358401179134
14130,LK5-E09,37SC5,59,-0.0111554440243233,0.00294890831087872,0.00684164223170477,0.325495054395524,0.00187244813973671,Neutral,-0.0288068809821216,0.00649599293347501
14131,LK5-E09,37SC5,60,0.00445899531888019,0.00227355497654928,0.0080596968687224,0.325495054395524,0.00187244813973671,Neutral,-0.0163350226024236,0.025253013240184
14132,LK5-E09,37SC5,62,-0.00088255860737097,0.00207633910987002,0.00315949356174099,0.325495054395524,0.00187244813973671,Neutral,-0.00903405199666272,0.00726893478192078
14133,LK5-E09,37SC5,63,-0.0217967744930034,0.00159062147043312,0.00420399475424285,0.325495054395524,0.00187244813973671,Deleterious,-0.03264308095895,-0.0109504680270568
14134,LK5-E09,37SC5,64,0.00818098456920671,0.00360224360884959,0.0134205879320721,0.325495054395524,0.00187244813973671,Neutral,-0.0264441322955393,0.0428061014339527
14135,LK5-E09,37SC5,66,-0.0279352486695522,0.00214765705080933,0.00373441093149313,0.325495054395524,0.00187244813973671,Deleterious,-0.0375700288728045,-0.0183004684662999
14136,LK5-E09,37SC5,67,-0.0115976112621072,0.00192274509360864,0.00298355453370566,0.325495054395524,0.00187244813973671,Deleterious,-0.0192951819590678,-0.0039000405651466
14137,LK5-E09,37SC5,68,0.00449146218097373,0.000908196866750154,0.00278610236396295,0.325495054395524,0.00187244813973671,Neutral,-0.00269668191805068,0.0116796062799981
14138,LK5-E09,37SC5,69,-0.00830451176988716,0.00198959397365678,0.00606995328198628,0.325495054395524,0.00187244813973671,Neutral,-0.0239649912374118,0.00735596769763744
14139,LK5-E09,37SC5,70,-0.0148560310117278,0.00161872925001507,0.00273753847428998,0.325495054395524,0.00187244813973671,Deleterious,-0.0219188802753959,-0.00779318174805965
14140,LK5-E09,37SC5,71,-0.0934804537365063,0.00326891714757909,0.0106170278774713,0.325495054395524,0.00187244813973671,Deleterious,-0.120872385660382,-0.0660885218126303
14141,LK5-E09,37SC5,72,0.00298761305399071,0.00210881782709498,0.00410737661004683,0.325495054395524,0.00187244813973671,Neutral,-0.00760941859993011,0.0135846447079115
14142,LK5-E09,37SC5,76,-0.0172842167633172,0.00174092387059894,0.00509744429760133,0.325495054395524,0.00187244813973671,Deleterious,-0.0304356230511286,-0.00413281047550577
14143,LK5-E09,37SC5,78,-0.00103721805481217,0.00220185143764623,0.00288251163911066,0.325495054395524,0.00187244813973671,Neutral,-0.00847409808371767,0.00639966197409333
14144,LK5-E09,37SC5,79,0.00863665575370178,0.00155517876473249,0.008605587234694,0.325495054395524,0.00187244813973671,Neutral,-0.0135657593118087,0.0308390708192123
14145,LK5-E09,37SC5,80,0.00227859792609626,0.00168249006430678,0.00267573021594844,0.325495054395524,0.00187244813973671,Neutral,-0.00462478603105072,0.00918198188324323
14146,LK5-E09,37SC5,81,0.00796780890591981,0.0016790757207371,0.00244881583681429,0.325495054395524,0.00187244813973671,Beneficial,0.00164986404693894,0.0142857537649007
14147,LK5-E09,37SC5,82,-0.0031822605265058,0.0021021377195195,0.00463145602300789,0.325495054395524,0.00187244813973671,Neutral,-0.0151314170658662,0.00876689601285456
14148,LK5-E09,37SC5,83,0.0142988662268311,0.00120552477880156,0.00303355883864032,0.325495054395524,0.00187244813973671,Beneficial,0.00647228442313907,0.0221254480305231
14149,LK5-E09,37SC5,84,0.00487123948814026,0.00155619789168268,0.00239633629622086,0.325495054395524,0.00187244813973671,Neutral,-0.00131130815610956,0.0110537871323901
14150,LK5-E09,37SC5,85,-0.00933369453573718,0.00130088091924492,0.0025252459783555,0.325495054395524,0.00187244813973671,Deleterious,-0.0158488291598944,-0.00281855991157999
14151,LK5-E09,37SC5,86,0.00505072059876808,0.00212483784864507,0.0103073707817393,0.325495054395524,0.00187244813973671,Neutral,-0.0215422960181193,0.0316437372156555
14152,LK5-E09,37SC5,88,-0.0172034027158414,0.00182775237608552,0.00503839752975631,0.325495054395524,0.00187244813973671,Deleterious,-0.0302024683426127,-0.00420433708907012
14153,LK5-E09,37SC5,91,0.0007501160604803,0.0017872400148623,0.00192760880537894,0.325495054395524,0.00187244813973671,Neutral,-0.00422311465739736,0.00572334677835796
14154,LK5-E09,37SC5,92,0.00318613209492023,0.00166539146937644,0.00173381711431109,0.325495054395524,0.00187244813973671,Neutral,-0.00128711606000238,0.00765938024984284
14155,LK5-E09,37SC5,94,-0.0120678286249292,0.00234158759560815,0.00512932480784374,0.325495054395524,0.00187244813973671,Neutral,-0.0253014866291661,0.00116582937930765
14156,LK5-E09,37SC5,97,0.00151392487464449,0.00185182453958626,0.00490404622177199,0.325495054395524,0.00187244813973671,Neutral,-0.0111385143775272,0.0141663641268162
14157,LK5-E09,37SC5,99,-0.00322373376858358,0.00133083392387763,0.0013652520128724,0.325495054395524,0.00187244813973671,Neutral,-0.00674608396179437,0.000298616424627212
14158,LK5-E09,37SC5,101,-0.00426987600781671,0.00135375776712869,0.00206327407210751,0.325495054395524,0.00187244813973671,Neutral,-0.00959312311385408,0.00105337109822067
14159,LK5-E09,37SC5,102,-0.00131721551653326,0.00136960752690869,0.00145158138005984,0.325495054395524,0.00187244813973671,Neutral,-0.00506229547708765,0.00242786444402113
14160,LK5-E09,37SC5,103,-0.00823778175539009,0.0018409599251878,0.0025595817643704,0.325495054395524,0.00187244813973671,Deleterious,-0.0148415027074657,-0.00163406080331446
14161,LK5-E09,37SC5,104,-0.0154299940359709,0.00186374618250597,0.00210653528589684,0.325495054395524,0.00187244813973671,Deleterious,-0.0208648550735847,-0.00999513299835705
14162,LK5-E09,37SC5,105,-0.00568047542904184,0.00170273425885915,0.00297798717227337,0.325495054395524,0.00187244813973671,Neutral,-0.0133636823335071,0.00200273147542345
14163,LK5-E09,37SC5,107,-0.025169588565475,0.00178658246633982,0.00945140853613847,0.325495054395524,0.00187244813973671,Deleterious,-0.0495542225887123,-0.000784954542237745
14164,LK5-E09,37SC5,108,-0.00227493376480253,0.00158245145545252,0.00218650865699345,0.325495054395524,0.00187244813973671,Neutral,-0.00791612609984563,0.00336625857024057
14165,LK5-E09,37SC5,110,-0.00612443907802731,0.00165848750245976,0.00313265630376416,0.325495054395524,0.00187244813973671,Neutral,-0.0142066923417388,0.00195781418568422
14166,LK5-E09,37SC5,114,-0.00599381179786162,0.00158810404980242,0.00195857093828528,0.325495054395524,0.00187244813973671,Deleterious,-0.0110469248186376,-0.000940698777085597
14167,LK5-E09,37SC5,115,0.00239661591030231,0.00182239800915253,0.00330341685668901,0.325495054395524,0.00187244813973671,Neutral,-0.00612619957995534,0.01091943140056
14168,LK5-E09,37SC5,117,-0.00546287021886814,0.00200246166245896,0.00366597054223067,0.325495054395524,0.00187244813973671,Neutral,-0.0149210742178233,0.00399533378008699
14169,LK5-E09,37SC5,120,-0.00595497355521236,0.00131390767900454,0.00566096535550328,0.325495054395524,0.00187244813973671,Neutral,-0.0205602641724108,0.0086503170619861
14170,LK5-E09,37SC5,121,-0.00098921871006251,0.00145862855378998,0.00262924543064159,0.325495054395524,0.00187244813973671,Neutral,-0.00777267192111781,0.00579423450099279
14171,LK5-E09,37SC5,122,0.0187469377503952,0.000723251844884161,0.00148267794042666,0.325495054395524,0.00187244813973671,Beneficial,0.0149216286640944,0.022572246836696
14172,LK5-E09,37SC5,123,-0.00423467190100285,0.0019632123736551,0.0031729727011643,0.325495054395524,0.00187244813973671,Neutral,-0.0124209414700067,0.00395159766800104
14173,LK5-E09,37SC5,124,-0.00161553022697669,0.000998112843772838,0.00111697853816268,0.325495054395524,0.00187244813973671,Neutral,-0.0044973348554364,0.00126627440148302
14174,LK5-E09,37SC5,127,0.00139755946295461,0.00154454834688147,0.00209771843694237,0.325495054395524,0.00187244813973671,Neutral,-0.0040145541043567,0.00680967303026592
14175,LK5-E09,37SC7,2,0.00991839855525411,0.00218409844413375,0.00689060236549965,0.0837293521535237,0.00628723153227761,Neutral,-0.00785935554773499,0.0276961526582432
14176,LK5-E09,37SC7,6,-0.00454612082476896,0.00149846463349361,0.00526776471235158,0.0837293521535237,0.00628723153227761,Neutral,-0.018136953782636,0.00904471213309812
14177,LK5-E09,37SC7,7,0.0184071250790369,0.00138340802459,0.00902091695022969,0.0837293521535237,0.00628723153227761,Neutral,-0.0048668406525557,0.0416810908106295
14178,LK5-E09,37SC7,10,0.00868650898508582,0.00186148910783391,0.00445006467540129,0.0837293521535237,0.00628723153227761,Neutral,-0.00279465787744951,0.0201676758476211
14179,LK5-E09,37SC7,15,0.0191176779832576,0.00193504655460714,0.00641647904146142,0.0837293521535237,0.00628723153227761,Beneficial,0.00256316205628714,0.0356721939102281
14180,LK5-E09,37SC7,17,0.00850980797703516,0.00152876826816548,0.00874290646228551,0.0837293521535237,0.00628723153227761,Neutral,-0.0140468906956615,0.0310665066497318
14181,LK5-E09,37SC7,18,0.017455328510412,0.00384796822787756,0.0124063987165939,0.0837293521535237,0.00628723153227761,Neutral,-0.0145531801784003,0.0494638371992243
14182,LK5-E09,37SC7,19,0.00417838816311051,0.00246021648935366,0.0156850772690276,0.0837293521535237,0.00628723153227761,Neutral,-0.0362891111909807,0.0446458875172017
14183,LK5-E09,37SC7,21,0.0210452339258457,0.00144114396760086,0.015498085729109,0.0837293521535237,0.00628723153227761,Neutral,-0.0189398272552555,0.0610302951069469
14184,LK5-E09,37SC7,22,0.0723274814309802,0.00458970501061795,0.0256060958440367,0.0837293521535237,0.00628723153227761,Beneficial,0.00626375415336551,0.138391208708595
14185,LK5-E09,37SC7,26,0.0125685762326751,0.00134481811179543,0.0122239205921806,0.0837293521535237,0.00628723153227761,Neutral,-0.0189691388951509,0.0441062913605011
14186,LK5-E09,37SC7,27,0.0198895580057159,0.00187302592745319,0.00902418472158396,0.0837293521535237,0.00628723153227761,Neutral,-0.00339283857597072,0.0431719545874025
14187,LK5-E09,37SC7,29,-0.0065013717863594,0.00100452069589567,0.0105647248262827,0.0837293521535237,0.00628723153227761,Neutral,-0.0337583618381688,0.02075561826545
14188,LK5-E09,37SC7,33,0.055048892076877,0.0121266608242622,0.0449567585283575,0.0837293521535237,0.00628723153227761,Neutral,-0.0609395449262854,0.171037329080039
14189,LK5-E09,37SC7,35,0.0294973270527476,0.00188788105831164,0.0120507933294919,0.0837293521535237,0.00628723153227761,Neutral,-0.0015937197373415,0.0605883738428367
14190,LK5-E09,37SC7,44,0.00664152214446524,0.00118100291265135,0.00649451117882123,0.0837293521535237,0.00628723153227761,Neutral,-0.0101143166968935,0.023397360985824
14191,LK5-E09,37SC7,46,0.0088020067863785,0.00373080938095389,0.0133288255134964,0.0837293521535237,0.00628723153227761,Neutral,-0.0255863630384422,0.0431903766111992
14192,LK5-E09,37SC7,50,0.0336699561648828,0.0015340260523929,0.00571304228748329,0.0837293521535237,0.00628723153227761,Beneficial,0.0189303070631759,0.0484096052665897
14193,LK5-E09,37SC7,51,0.0132749715464187,0.00166728414740758,0.00671280371482129,0.0837293521535237,0.00628723153227761,Neutral,-0.00404406203782023,0.0305940051306576
14194,LK5-E09,37SC7,55,0.043830484017442,0.00199362539371828,0.0115285887940033,0.0837293521535237,0.00628723153227761,Beneficial,0.0140867249289135,0.0735742431059705
14195,LK5-E09,37SC7,58,0.00672658571651184,0.00134745782446086,0.00947789647710523,0.0837293521535237,0.00628723153227761,Neutral,-0.0177263871944197,0.0311795586274433
14196,LK5-E09,37SC7,62,-0.0143161598555632,0.000317090823287016,0.00593568140136895,0.0837293521535237,0.00628723153227761,Neutral,-0.0296302178710951,0.000997898159968692
14197,LK5-E09,37SC7,66,-0.00171705375676336,0.00626415550488393,0.0353953542287231,0.0837293521535237,0.00628723153227761,Neutral,-0.093037067666869,0.0896029601533422
14198,LK5-E09,37SC7,68,-0.00547865166382012,0.0015309655958768,0.0101026913769774,0.0837293521535237,0.00628723153227761,Neutral,-0.0315435954164218,0.0205862920887816
14199,LK5-E09,37SC7,70,0.0302949519747286,0.00337239912146,0.0237079421343003,0.0837293521535237,0.00628723153227761,Neutral,-0.0308715387317662,0.0914614426812234
14200,LK5-E09,37SC7,72,0.0170145442618214,0.000845377148040573,0.0118699701490819,0.0837293521535237,0.00628723153227761,Neutral,-0.0136099787228099,0.0476390672464527
14201,LK5-E09,37SC7,78,0.0217294934587559,0.00238530166278953,0.00976791003805732,0.0837293521535237,0.00628723153227761,Neutral,-0.00347171443943199,0.0469307013569438
14202,LK5-E09,37SC7,80,0.00559423366555653,0.00164067715212663,0.0122127993668589,0.0837293521535237,0.00628723153227761,Neutral,-0.0259147887009394,0.0371032560320525
14203,LK5-E09,37SC7,81,0.02106210027494,0.00276537606751591,0.00976513161363343,0.0837293521535237,0.00628723153227761,Neutral,-0.00413193928823425,0.0462561398381143
14204,LK5-E09,37SC7,82,0.00305537627310225,0.0017520956928835,0.0187194855318382,0.0837293521535237,0.00628723153227761,Neutral,-0.0452408963990403,0.0513516489452448
14205,LK5-E09,37SC7,83,0.0339273118045811,0.00121344479187857,0.00550782350815312,0.0837293521535237,0.00628723153227761,Beneficial,0.019717127153546,0.0481374964556161
14206,LK5-E09,37SC7,84,-0.00604213827862763,0.00132426978704382,0.00590332151607939,0.0837293521535237,0.00628723153227761,Neutral,-0.0212727077901125,0.0091884312328572
14207,LK5-E09,37SC7,85,0.00388811788612657,0.000888350397444669,0.00596104151116118,0.0837293521535237,0.00628723153227761,Neutral,-0.0114913692126693,0.0192676049849224
14208,LK5-E09,37SC7,91,0.0166696535184448,0.00163358178787413,0.00589551179427798,0.0837293521535237,0.00628723153227761,Beneficial,0.00145923308920761,0.031880073947682
14209,LK5-E09,37SC7,92,0.0177769324111154,0.0024410506141376,0.00678657194445865,0.0837293521535237,0.00628723153227761,Beneficial,0.000267576794412083,0.0352862880278187
14210,LK5-E09,37SC7,99,0.00569762534088453,0.00202457533436007,0.00464090890579805,0.0837293521535237,0.00628723153227761,Neutral,-0.00627591963607444,0.0176711703178435
14211,LK5-E09,37SC7,101,0.00330506311607052,0.00151046450272974,0.00555209925867307,0.0837293521535237,0.00628723153227761,Neutral,-0.011019352971306,0.017629479203447
14212,LK5-E09,37SC7,102,0.00721044894563413,0.00127712517004084,0.00397076534284155,0.0837293521535237,0.00628723153227761,Neutral,-0.00303412563889707,0.0174550235301653
14213,LK5-E09,37SC7,103,0.0139242404668182,0.00258597738519384,0.0179790759815189,0.0837293521535237,0.00628723153227761,Neutral,-0.0324617755655006,0.060310256499137
14214,LK5-E09,37SC7,104,0.00675025594770985,0.00455465309933129,0.0147271260884566,0.0837293521535237,0.00628723153227761,Neutral,-0.0312457293605082,0.0447462412559279
14215,LK5-E09,37SC7,105,0.0204978567539851,0.00237316451366676,0.0111760187659177,0.0837293521535237,0.00628723153227761,Neutral,-0.00833627166208257,0.0493319851700528
14216,LK5-E09,37SC7,108,0.00374863702980519,0.00242042950384773,0.00843736351322764,0.0837293521535237,0.00628723153227761,Neutral,-0.0180197608343221,0.0255170348939325
14217,LK5-E09,37SC7,114,1.96785923428814E-05,0.00235304690412686,0.00844419632885262,0.0837293521535237,0.00628723153227761,Neutral,-0.0217663479360969,0.0218057051207826
14218,LK5-E09,37SC7,121,0.0415955162090176,0.004309780449288,0.00869541162457776,0.0837293521535237,0.00628723153227761,Beneficial,0.019161354217607,0.0640296782004282
14219,LK5-E09,37SC7,122,0.0348846511481384,0.00152612525912519,0.00349413824468946,0.0837293521535237,0.00628723153227761,Beneficial,0.0258697744768396,0.0438995278194372
14220,LK5-E09,37SC7,123,0.0116943376892974,0.002298108126698,0.0107193939350553,0.0837293521535237,0.00628723153227761,Neutral,-0.0159616986631453,0.0393503740417401
14221,LK5-E09,37SC7,124,-0.00537898406417116,0.00119164069973427,0.00260205414892632,0.0837293521535237,0.00628723153227761,Neutral,-0.0120922837684011,0.00133431564005875
14222,LK5-E09,37SC7,127,0.00637734852263482,0.00190063424470882,0.00909044946683491,0.0837293521535237,0.00628723153227761,Neutral,-0.0170760111017992,0.0298307081470689
14223,LK5-F07,30SC3,1,-0.00120657756700017,0.00307498459246632,0.00383573264710019,0.176528516588888,0.0048374315088455,Neutral,-0.0111027677965187,0.00868961266251832
14224,LK5-F07,30SC3,2,0.0102486864244809,0.0019953662833352,0.00320708484656519,0.176528516588888,0.0048374315088455,Beneficial,0.00197440752034271,0.0185229653286191
14225,LK5-F07,30SC3,3,0.0102114500404213,0.00221559051870856,0.00412831733156087,0.176528516588888,0.0048374315088455,Neutral,-0.000439608675005745,0.0208625087558483
14226,LK5-F07,30SC3,5,-0.00150681567745655,0.00307180387790286,0.00734106913899868,0.176528516588888,0.0048374315088455,Neutral,-0.0204467740560731,0.01743314270116
14227,LK5-F07,30SC3,6,-0.00153364350889873,0.00203472238981539,0.00306212358906778,0.176528516588888,0.0048374315088455,Neutral,-0.0094339223686936,0.00636663535089614
14228,LK5-F07,30SC3,7,0.0102162715052152,0.00246659559515338,0.00314738088038904,0.176528516588888,0.0048374315088455,Beneficial,0.00209602883381148,0.0183365141766189
14229,LK5-F07,30SC3,9,-0.00271904402748535,0.00377102933935936,0.0125349998992145,0.176528516588888,0.0048374315088455,Neutral,-0.0350593437674588,0.0296212557124881
14230,LK5-F07,30SC3,10,-0.000975293144514388,0.00202776105919071,0.0016852303947711,0.176528516588888,0.0048374315088455,Neutral,-0.00532318756302383,0.00337260127399505
14231,LK5-F07,30SC3,11,-0.00312841676083567,0.00245624159605372,0.003513249577419,0.176528516588888,0.0048374315088455,Neutral,-0.0121926006705767,0.00593576714890535
14232,LK5-F07,30SC3,14,0.0248017357377485,0.0023830792560869,0.00426514298739836,0.176528516588888,0.0048374315088455,Beneficial,0.0137976668302607,0.0358058046452363
14233,LK5-F07,30SC3,15,0.0454805407352843,0.00167329277600833,0.00229750432149361,0.176528516588888,0.0048374315088455,Beneficial,0.0395529795858308,0.0514081018847378
14234,LK5-F07,30SC3,16,0.0040082752901016,0.00745057133028271,0.0140024164552547,0.176528516588888,0.0048374315088455,Neutral,-0.0321179591644555,0.0401345097446587
14235,LK5-F07,30SC3,17,-0.00294337058767435,0.00140960913200035,0.00193109416855616,0.176528516588888,0.0048374315088455,Neutral,-0.00792559354254924,0.00203885236720054
14236,LK5-F07,30SC3,18,-0.00271697251080731,0.00178542321974676,0.00245597947911768,0.176528516588888,0.0048374315088455,Neutral,-0.00905339956693092,0.0036194545453163
14237,LK5-F07,30SC3,19,-0.0184602477743464,0.00507216007842613,0.0167865026441982,0.176528516588888,0.0048374315088455,Neutral,-0.0617694245963778,0.024848929047685
14238,LK5-F07,30SC3,21,0.012790349556201,0.00253623571402969,0.00672977885705138,0.176528516588888,0.0048374315088455,Neutral,-0.00457247989499156,0.0301531790073936
14239,LK5-F07,30SC3,22,0.0154703632070249,0.00191353097392391,0.00287192937515513,0.176528516588888,0.0048374315088455,Beneficial,0.00806078541912466,0.0228799409949251
14240,LK5-F07,30SC3,23,0.00912415787729248,0.00389284888351857,0.00672797775650874,0.176528516588888,0.0048374315088455,Neutral,-0.00823402473450007,0.026482340489085
14241,LK5-F07,30SC3,24,0.00225877003331643,0.00262686905844993,0.00546358716916943,0.176528516588888,0.0048374315088455,Neutral,-0.0118372848631407,0.0163548249297736
14242,LK5-F07,30SC3,25,-0.00477961935310733,0.0105702251813182,0.0219195068596219,0.176528516588888,0.0048374315088455,Neutral,-0.0613319470509318,0.0517727083447172
14243,LK5-F07,30SC3,26,-0.00207936435688249,0.00558752002907465,0.0113992248095013,0.176528516588888,0.0048374315088455,Neutral,-0.0314893643653958,0.0273306356516309
14244,LK5-F07,30SC3,27,-0.00154678779743146,0.00341102970811905,0.00493604071246744,0.176528516588888,0.0048374315088455,Neutral,-0.0142817728355975,0.0111881972407345
14245,LK5-F07,30SC3,29,0.018871452184621,0.00314554174146677,0.00418033872994015,0.176528516588888,0.0048374315088455,Beneficial,0.00808617826137541,0.0296567261078666
14246,LK5-F07,30SC3,30,0.00537565626961976,0.0032249774502456,0.00554202769342774,0.176528516588888,0.0048374315088455,Neutral,-0.00892277517942381,0.0196740877186633
14247,LK5-F07,30SC3,33,-0.00692216757921381,0.00177550708151512,0.00396389354660369,0.176528516588888,0.0048374315088455,Neutral,-0.0171490129294513,0.00330467777102371
14248,LK5-F07,30SC3,34,-0.00142952283219125,0.0034355728068137,0.00695617347337904,0.176528516588888,0.0048374315088455,Neutral,-0.0193764503935092,0.0165174047291267
14249,LK5-F07,30SC3,35,0.00626896503951245,0.00276557883659448,0.00363764135462169,0.176528516588888,0.0048374315088455,Neutral,-0.00311614965541151,0.0156540797344364
14250,LK5-F07,30SC3,36,0.0242565809889525,0.00822709437407718,0.0370294800892415,0.176528516588888,0.0048374315088455,Neutral,-0.0712794776412906,0.119792639619196
14251,LK5-F07,30SC3,39,0.0148499288882194,0.00318187113220079,0.0060826393561692,0.176528516588888,0.0048374315088455,Neutral,-0.000843280650697137,0.0305431384271359
14252,LK5-F07,30SC3,40,-0.0403207598591112,0.00391819896738628,0.00490285941821326,0.176528516588888,0.0048374315088455,Deleterious,-0.0529701371581014,-0.027671382560121
14253,LK5-F07,30SC3,42,0.0220783693284084,0.00392502089929357,0.0100320267902527,0.176528516588888,0.0048374315088455,Neutral,-0.00380425979044357,0.0479609984472604
14254,LK5-F07,30SC3,43,0.000920115925505631,0.00450745462968298,0.00559479832180637,0.176528516588888,0.0048374315088455,Neutral,-0.0135144637447548,0.0153546955957661
14255,LK5-F07,30SC3,44,0.00677873534311957,0.00253990247892513,0.00304462100701698,0.176528516588888,0.0048374315088455,Neutral,-0.00107638685498424,0.0146338575412234
14256,LK5-F07,30SC3,45,-0.0798768838986845,0.0129577966390028,0.0402458020155562,0.176528516588888,0.0048374315088455,Neutral,-0.183711053098819,0.0239572853014505
14257,LK5-F07,30SC3,46,-0.0141635070129774,0.00284236966004759,0.00476853827502524,0.176528516588888,0.0048374315088455,Deleterious,-0.0264663357625425,-0.00186067826341228
14258,LK5-F07,30SC3,47,-0.00725298664067329,0.00178566552526702,0.00498005121190064,0.176528516588888,0.0048374315088455,Neutral,-0.0201015187673769,0.00559554548603036
14259,LK5-F07,30SC3,49,-0.0511932359128074,0.00991688018972171,0.0234720639978225,0.176528516588888,0.0048374315088455,Neutral,-0.111751161027189,0.00936468920157465
14260,LK5-F07,30SC3,50,-0.0276823679543587,0.00270470387736533,0.00570848436129913,0.176528516588888,0.0048374315088455,Deleterious,-0.0424102576065105,-0.0129544783022069
14261,LK5-F07,30SC3,51,-0.00322182642349323,0.00203634945429622,0.00263628491205517,0.176528516588888,0.0048374315088455,Neutral,-0.0100234414965956,0.00357978864960911
14262,LK5-F07,30SC3,52,-0.000413796813520226,0.00401085114485254,0.00779554179590522,0.176528516588888,0.0048374315088455,Neutral,-0.0205262946469557,0.0196987010199152
14263,LK5-F07,30SC3,53,0.0048815098190436,0.00257309075690934,0.00869937583445493,0.176528516588888,0.0048374315088455,Neutral,-0.0175628798338501,0.0273258994719373
14264,LK5-F07,30SC3,55,-0.00386047926969801,0.000708106801578264,0.00841490820852055,0.176528516588888,0.0048374315088455,Neutral,-0.025570942447681,0.017849983908285
14265,LK5-F07,30SC3,57,0.0208409006644444,0.00531966747948914,0.027567235934527,0.176528516588888,0.0048374315088455,Neutral,-0.0502825680466353,0.0919643693755241
14266,LK5-F07,30SC3,58,0.0167594005383783,0.00578135876009867,0.00544499712043373,0.176528516588888,0.0048374315088455,Beneficial,0.00271130796765928,0.0308074931090973
14267,LK5-F07,30SC3,59,0.00151101725468299,0.00303769512416373,0.00431696263661298,0.176528516588888,0.0048374315088455,Neutral,-0.0096267463477785,0.0126487808571445
14268,LK5-F07,30SC3,60,0.0083478415944549,0.00366437095222144,0.00422788129619775,0.176528516588888,0.0048374315088455,Neutral,-0.00256009214973529,0.0192557753386451
14269,LK5-F07,30SC3,62,-0.0183082335800908,0.00359140123826344,0.00291037556670966,0.176528516588888,0.0048374315088455,Deleterious,-0.0258170025422017,-0.0107994646179799
14270,LK5-F07,30SC3,63,-0.00280002694949052,0.00418053136579498,0.00827848422590792,0.176528516588888,0.0048374315088455,Neutral,-0.024158516252333,0.0185584623533519
14271,LK5-F07,30SC3,64,-0.00717353129295647,0.00501694325672569,0.0182883264346881,0.176528516588888,0.0048374315088455,Neutral,-0.0543574134944518,0.0400103509085388
14272,LK5-F07,30SC3,66,0.0311954667884113,0.00279383610195951,0.00218910294446704,0.176528516588888,0.0048374315088455,Beneficial,0.0255475811916863,0.0368433523851363
14273,LK5-F07,30SC3,67,0.0223556636281645,0.00182825550969832,0.00280720709598244,0.176528516588888,0.0048374315088455,Beneficial,0.0151130693205298,0.0295982579357992
14274,LK5-F07,30SC3,68,0.0174386603472451,0.00161083366293986,0.00238578954265395,0.176528516588888,0.0048374315088455,Beneficial,0.0112833233271979,0.0235939973672923
14275,LK5-F07,30SC3,69,0.0133316583741424,0.00209516186704417,0.00280125832282149,0.176528516588888,0.0048374315088455,Beneficial,0.00610441190126296,0.0205589048470218
14276,LK5-F07,30SC3,70,0.00274049102517069,0.00266379969778828,0.00364043058097076,0.176528516588888,0.0048374315088455,Neutral,-0.00665181987373387,0.0121328019240753
14277,LK5-F07,30SC3,71,-0.0532965731604242,0.00660585955862886,0.0107653273502667,0.176528516588888,0.0048374315088455,Deleterious,-0.0810711177241123,-0.0255220285967361
14278,LK5-F07,30SC3,72,0.00490593717369515,0.00240580898772467,0.00295240566841457,0.176528516588888,0.0048374315088455,Neutral,-0.00271126945081444,0.0125231437982047
14279,LK5-F07,30SC3,75,0.00978371420125215,0.00450195617895421,0.0150032599440158,0.176528516588888,0.0048374315088455,Neutral,-0.0289246964543086,0.0484921248568129
14280,LK5-F07,30SC3,76,0.0267954778006676,0.00308020136793791,0.00649573239033295,0.176528516588888,0.0048374315088455,Beneficial,0.0100364882336086,0.0435544673677266
14281,LK5-F07,30SC3,77,0.0296424647062044,0.0104696280118946,0.0264192202911625,0.176528516588888,0.0048374315088455,Neutral,-0.0385191236449949,0.0978040530574037
14282,LK5-F07,30SC3,78,0.00203616476947176,0.00255725285521738,0.00233258730206162,0.176528516588888,0.0048374315088455,Neutral,-0.00398191046984722,0.00805424000879074
14283,LK5-F07,30SC3,79,-0.00304548337279773,0.00381683518525237,0.01127953188339,0.176528516588888,0.0048374315088455,Neutral,-0.0321466756319439,0.0260557088863485
14284,LK5-F07,30SC3,80,0.0224116658484992,0.00197152482939799,0.00240097740173035,0.176528516588888,0.0048374315088455,Beneficial,0.0162171441520349,0.0286061875449635
